"codigodpto","dpto","codigompio","mpio","dimension","value","year","fuente","unidad"
"76","Valle del Cauca","76041","Ansermanuevo","Medición de desempeño municipal",53.14,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76054","Argelia","Medición de desempeño municipal",47.84,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76100","Bolívar","Medición de desempeño municipal",56.76,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76109","Buenaventura","Medición de desempeño municipal",53.65,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76111","Guadalajara de Buga","Medición de desempeño municipal",64.82,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76113","Bugalagrande","Medición de desempeño municipal",55.45,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76122","Caicedonia","Medición de desempeño municipal",50.67,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76126","Calima","Medición de desempeño municipal",53.9,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76130","Candelaria","Medición de desempeño municipal",62.87,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76147","Cartago","Medición de desempeño municipal",62.5,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76233","Dagua","Medición de desempeño municipal",51.06,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76243","El Águila","Medición de desempeño municipal",40.92,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76246","El Cairo","Medición de desempeño municipal",43.25,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76248","El Cerrito","Medición de desempeño municipal",60.93,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76250","El Dovio","Medición de desempeño municipal",51.46,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76275","Florida","Medición de desempeño municipal",50.3,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76306","Ginebra","Medición de desempeño municipal",53.67,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76318","Guacarí","Medición de desempeño municipal",51.65,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76364","Jamundí","Medición de desempeño municipal",44.65,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76377","La Cumbre","Medición de desempeño municipal",47.79,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76400","La Unión","Medición de desempeño municipal",58.29,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76403","La Victoria","Medición de desempeño municipal",61.3,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76497","Obando","Medición de desempeño municipal",52.68,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76520","Palmira","Medición de desempeño municipal",76.55,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76563","Pradera","Medición de desempeño municipal",58.01,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76606","Restrepo","Medición de desempeño municipal",53.64,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76616","Riofrío","Medición de desempeño municipal",52.07,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76622","Roldanillo","Medición de desempeño municipal",60.29,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76670","San Pedro","Medición de desempeño municipal",58.92,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76736","Sevilla","Medición de desempeño municipal",48.79,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76823","Toro","Medición de desempeño municipal",53.42,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76828","Trujillo","Medición de desempeño municipal",43,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76834","Tuluá","Medición de desempeño municipal",67.9,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76845","Ulloa","Medición de desempeño municipal",48.94,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76863","Versalles","Medición de desempeño municipal",54.37,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76869","Vijes","Medición de desempeño municipal",51.99,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76890","Yotoco","Medición de desempeño municipal",72.58,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76892","Yumbo","Medición de desempeño municipal",73.93,"2016","DNP - SPT","Puntos"
"76","Valle del Cauca","76895","Zarzal","Medición de desempeño municipal",64.94,"2016","DNP - SPT","Puntos"
"88","San Andrés y Providencia","88564","Providencia","Medición de desempeño municipal",45.94,"2016","DNP - SPT","Puntos"
"91","Amazonas","91001","Leticia","Medición de desempeño municipal",48.92,"2016","DNP - SPT","Puntos"
"91","Amazonas","91540","Puerto Nariño","Medición de desempeño municipal",40.18,"2016","DNP - SPT","Puntos"
"94","Guainía","94001","Inírida","Medición de desempeño municipal",33.12,"2016","DNP - SPT","Puntos"
"94","Guainía","94343","Barrancominas","Medición de desempeño municipal",NA,"2016","DNP - SPT","Puntos"
"86","Putumayo","86571","Puerto Guzmán","Medición de desempeño municipal",39.88,"2016","DNP - SPT","Puntos"
"86","Putumayo","86573","Puerto Leguízamo","Medición de desempeño municipal",30.43,"2016","DNP - SPT","Puntos"
"86","Putumayo","86749","Sibundoy","Medición de desempeño municipal",48.39,"2016","DNP - SPT","Puntos"
"86","Putumayo","86755","San Francisco","Medición de desempeño municipal",47.76,"2016","DNP - SPT","Puntos"
"86","Putumayo","86757","San Miguel","Medición de desempeño municipal",37.93,"2016","DNP - SPT","Puntos"
"86","Putumayo","86760","Santiago","Medición de desempeño municipal",38.76,"2016","DNP - SPT","Puntos"
"86","Putumayo","86885","Villagarzón","Medición de desempeño municipal",45.47,"2016","DNP - SPT","Puntos"
"86","Putumayo","86865","Valle del Guamuez","Medición de desempeño municipal",41.54,"2016","DNP - SPT","Puntos"
"86","Putumayo","86001","Mocoa","Medición de desempeño municipal",48.07,"2016","DNP - SPT","Puntos"
"86","Putumayo","86219","Colón","Medición de desempeño municipal",35.02,"2016","DNP - SPT","Puntos"
"86","Putumayo","86320","Orito","Medición de desempeño municipal",42.77,"2016","DNP - SPT","Puntos"
"86","Putumayo","86568","Puerto Asís","Medición de desempeño municipal",33,"2016","DNP - SPT","Puntos"
"86","Putumayo","86569","Puerto Caicedo","Medición de desempeño municipal",35.57,"2016","DNP - SPT","Puntos"
"85","Casanare","85001","Yopal","Medición de desempeño municipal",62.12,"2016","DNP - SPT","Puntos"
"85","Casanare","85010","Aguazul","Medición de desempeño municipal",50.15,"2016","DNP - SPT","Puntos"
"85","Casanare","85015","Chámeza","Medición de desempeño municipal",39.52,"2016","DNP - SPT","Puntos"
"85","Casanare","85125","Hato Corozal","Medición de desempeño municipal",45.27,"2016","DNP - SPT","Puntos"
"85","Casanare","85136","La Salina","Medición de desempeño municipal",41.1,"2016","DNP - SPT","Puntos"
"85","Casanare","85139","Maní","Medición de desempeño municipal",55.39,"2016","DNP - SPT","Puntos"
"85","Casanare","85162","Monterrey","Medición de desempeño municipal",46.79,"2016","DNP - SPT","Puntos"
"85","Casanare","85225","Nunchía","Medición de desempeño municipal",52.54,"2016","DNP - SPT","Puntos"
"85","Casanare","85230","Orocué","Medición de desempeño municipal",48.76,"2016","DNP - SPT","Puntos"
"85","Casanare","85250","Paz de Ariporo","Medición de desempeño municipal",58.18,"2016","DNP - SPT","Puntos"
"85","Casanare","85263","Pore","Medición de desempeño municipal",56.87,"2016","DNP - SPT","Puntos"
"85","Casanare","85279","Recetor","Medición de desempeño municipal",50.72,"2016","DNP - SPT","Puntos"
"85","Casanare","85300","Sabanalarga","Medición de desempeño municipal",52.64,"2016","DNP - SPT","Puntos"
"85","Casanare","85315","Sácama","Medición de desempeño municipal",38.16,"2016","DNP - SPT","Puntos"
"85","Casanare","85325","San Luis de Palenque","Medición de desempeño municipal",49.2,"2016","DNP - SPT","Puntos"
"85","Casanare","85400","Támara","Medición de desempeño municipal",41.48,"2016","DNP - SPT","Puntos"
"85","Casanare","85410","Tauramena","Medición de desempeño municipal",55.35,"2016","DNP - SPT","Puntos"
"85","Casanare","85440","Villanueva","Medición de desempeño municipal",49.54,"2016","DNP - SPT","Puntos"
"85","Casanare","85430","Trinidad","Medición de desempeño municipal",45.91,"2016","DNP - SPT","Puntos"
"95","Guaviare","95001","San José del Guaviare","Medición de desempeño municipal",51.08,"2016","DNP - SPT","Puntos"
"95","Guaviare","95015","Calamar","Medición de desempeño municipal",46.36,"2016","DNP - SPT","Puntos"
"95","Guaviare","95200","Miraflores","Medición de desempeño municipal",25.99,"2016","DNP - SPT","Puntos"
"95","Guaviare","95025","El Retorno","Medición de desempeño municipal",41.8,"2016","DNP - SPT","Puntos"
"99","Vichada","99624","Santa Rosalía","Medición de desempeño municipal",45.95,"2016","DNP - SPT","Puntos"
"99","Vichada","99001","Puerto Carreño","Medición de desempeño municipal",53.33,"2016","DNP - SPT","Puntos"
"99","Vichada","99524","La Primavera","Medición de desempeño municipal",44.34,"2016","DNP - SPT","Puntos"
"99","Vichada","99773","Cumaribo","Medición de desempeño municipal",40.94,"2016","DNP - SPT","Puntos"
"97","Vaupés","97666","Taraira","Medición de desempeño municipal",33.44,"2016","DNP - SPT","Puntos"
"97","Vaupés","97001","Mitú","Medición de desempeño municipal",50.09,"2016","DNP - SPT","Puntos"
"97","Vaupés","97161","Carurú","Medición de desempeño municipal",38.45,"2016","DNP - SPT","Puntos"
"97","Vaupés","97161","Carurú","Medición de desempeño municipal",41.37,"2017","DNP - SPT","Puntos"
"97","Vaupés","97001","Mitú","Medición de desempeño municipal",45.47,"2017","DNP - SPT","Puntos"
"97","Vaupés","97666","Taraira","Medición de desempeño municipal",38.63,"2017","DNP - SPT","Puntos"
"99","Vichada","99773","Cumaribo","Medición de desempeño municipal",26.27,"2017","DNP - SPT","Puntos"
"99","Vichada","99524","La Primavera","Medición de desempeño municipal",33.53,"2017","DNP - SPT","Puntos"
"99","Vichada","99001","Puerto Carreño","Medición de desempeño municipal",42.45,"2017","DNP - SPT","Puntos"
"99","Vichada","99624","Santa Rosalía","Medición de desempeño municipal",23.73,"2017","DNP - SPT","Puntos"
"95","Guaviare","95025","El Retorno","Medición de desempeño municipal",41.71,"2017","DNP - SPT","Puntos"
"95","Guaviare","95200","Miraflores","Medición de desempeño municipal",26.48,"2017","DNP - SPT","Puntos"
"95","Guaviare","95015","Calamar","Medición de desempeño municipal",33.57,"2017","DNP - SPT","Puntos"
"95","Guaviare","95001","San José del Guaviare","Medición de desempeño municipal",49.95,"2017","DNP - SPT","Puntos"
"85","Casanare","85430","Trinidad","Medición de desempeño municipal",48.9,"2017","DNP - SPT","Puntos"
"85","Casanare","85440","Villanueva","Medición de desempeño municipal",44.9,"2017","DNP - SPT","Puntos"
"85","Casanare","85410","Tauramena","Medición de desempeño municipal",53.08,"2017","DNP - SPT","Puntos"
"85","Casanare","85400","Támara","Medición de desempeño municipal",37.26,"2017","DNP - SPT","Puntos"
"85","Casanare","85325","San Luis de Palenque","Medición de desempeño municipal",50.44,"2017","DNP - SPT","Puntos"
"85","Casanare","85315","Sácama","Medición de desempeño municipal",31.45,"2017","DNP - SPT","Puntos"
"85","Casanare","85300","Sabanalarga","Medición de desempeño municipal",38.34,"2017","DNP - SPT","Puntos"
"85","Casanare","85279","Recetor","Medición de desempeño municipal",27.36,"2017","DNP - SPT","Puntos"
"85","Casanare","85263","Pore","Medición de desempeño municipal",49.47,"2017","DNP - SPT","Puntos"
"85","Casanare","85250","Paz de Ariporo","Medición de desempeño municipal",58.1,"2017","DNP - SPT","Puntos"
"85","Casanare","85230","Orocué","Medición de desempeño municipal",55.42,"2017","DNP - SPT","Puntos"
"85","Casanare","85225","Nunchía","Medición de desempeño municipal",46.21,"2017","DNP - SPT","Puntos"
"85","Casanare","85162","Monterrey","Medición de desempeño municipal",56.22,"2017","DNP - SPT","Puntos"
"85","Casanare","85139","Maní","Medición de desempeño municipal",59.17,"2017","DNP - SPT","Puntos"
"85","Casanare","85136","La Salina","Medición de desempeño municipal",50.63,"2017","DNP - SPT","Puntos"
"85","Casanare","85125","Hato Corozal","Medición de desempeño municipal",51.91,"2017","DNP - SPT","Puntos"
"85","Casanare","85015","Chámeza","Medición de desempeño municipal",44.95,"2017","DNP - SPT","Puntos"
"85","Casanare","85010","Aguazul","Medición de desempeño municipal",58.63,"2017","DNP - SPT","Puntos"
"85","Casanare","85001","Yopal","Medición de desempeño municipal",60.96,"2017","DNP - SPT","Puntos"
"86","Putumayo","86569","Puerto Caicedo","Medición de desempeño municipal",40.2,"2017","DNP - SPT","Puntos"
"86","Putumayo","86568","Puerto Asís","Medición de desempeño municipal",40.31,"2017","DNP - SPT","Puntos"
"86","Putumayo","86320","Orito","Medición de desempeño municipal",37.3,"2017","DNP - SPT","Puntos"
"86","Putumayo","86219","Colón","Medición de desempeño municipal",46.28,"2017","DNP - SPT","Puntos"
"86","Putumayo","86001","Mocoa","Medición de desempeño municipal",46.57,"2017","DNP - SPT","Puntos"
"86","Putumayo","86865","Valle del Guamuez","Medición de desempeño municipal",49.45,"2017","DNP - SPT","Puntos"
"86","Putumayo","86885","Villagarzón","Medición de desempeño municipal",42.35,"2017","DNP - SPT","Puntos"
"86","Putumayo","86760","Santiago","Medición de desempeño municipal",39.26,"2017","DNP - SPT","Puntos"
"86","Putumayo","86757","San Miguel","Medición de desempeño municipal",38.31,"2017","DNP - SPT","Puntos"
"86","Putumayo","86755","San Francisco","Medición de desempeño municipal",36.89,"2017","DNP - SPT","Puntos"
"86","Putumayo","86749","Sibundoy","Medición de desempeño municipal",52.4,"2017","DNP - SPT","Puntos"
"86","Putumayo","86573","Puerto Leguízamo","Medición de desempeño municipal",33.29,"2017","DNP - SPT","Puntos"
"86","Putumayo","86571","Puerto Guzmán","Medición de desempeño municipal",23.89,"2017","DNP - SPT","Puntos"
"94","Guainía","94343","Barrancominas","Medición de desempeño municipal",NA,"2017","DNP - SPT","Puntos"
"94","Guainía","94001","Inírida","Medición de desempeño municipal",44.83,"2017","DNP - SPT","Puntos"
"91","Amazonas","91540","Puerto Nariño","Medición de desempeño municipal",48.03,"2017","DNP - SPT","Puntos"
"91","Amazonas","91001","Leticia","Medición de desempeño municipal",53.64,"2017","DNP - SPT","Puntos"
"88","San Andrés y Providencia","88564","Providencia","Medición de desempeño municipal",47.97,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76895","Zarzal","Medición de desempeño municipal",58.25,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76892","Yumbo","Medición de desempeño municipal",78.74,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76890","Yotoco","Medición de desempeño municipal",70.48,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76869","Vijes","Medición de desempeño municipal",57.77,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76863","Versalles","Medición de desempeño municipal",54.11,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76845","Ulloa","Medición de desempeño municipal",57.31,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76834","Tuluá","Medición de desempeño municipal",62.38,"2017","DNP - SPT","Puntos"
"76","Valle del Cauca","76828","Trujillo","Medición de desempeño municipal",49.16,"2017","DNP - SPT","Puntos"
