"codigo","mpio","year","rural","urbana"
5873,"Vigía del Fuerte",2019,6064,3201
5873,"Vigía del Fuerte",2020,6131,3292
5873,"Vigía del Fuerte",2021,6062,3507
5873,"Vigía del Fuerte",2022,6043,3674
5873,"Vigía del Fuerte",2023,6042,3827
5885,"Yalí",2018,4021,3587
5885,"Yalí",2019,3981,3649
5885,"Yalí",2020,3958,3723
5885,"Yalí",2021,3913,3887
5885,"Yalí",2022,3901,4020
5885,"Yalí",2023,3901,4143
5887,"Yarumal",2018,12493,29049
5887,"Yarumal",2019,12174,29942
5887,"Yarumal",2020,11851,30827
5887,"Yarumal",2021,11715,31625
5887,"Yarumal",2022,11679,32330
5887,"Yarumal",2023,11677,33019
5890,"Yolombó",2018,15770,6768
5890,"Yolombó",2019,16120,6930
5890,"Yolombó",2020,16397,7104
5890,"Yolombó",2021,16212,7658
5890,"Yolombó",2022,16162,8077
5890,"Yolombó",2023,16160,8457
5893,"Yondó",2018,9400,9640
5893,"Yondó",2019,9494,10130
5893,"Yondó",2020,9539,10571
5893,"Yondó",2021,9431,10995
5893,"Yondó",2022,9402,11339
5893,"Yondó",2023,9401,11664
5895,"Zaragoza",2018,13478,11173
5895,"Zaragoza",2019,13604,11606
5895,"Zaragoza",2020,13691,12012
5895,"Zaragoza",2021,13536,12570
5895,"Zaragoza",2022,13495,13015
5895,"Zaragoza",2023,13493,13431
8000,"Atlántico",2018,130686,2404831
8000,"Atlántico",2019,135509,2502642
8000,"Atlántico",2020,139300,2582828
8000,"Atlántico",2021,141071,2630068
8000,"Atlántico",2022,142000,2662025
8000,"Atlántico",2023,143159,2692350
8001,"Barranquilla",2018,1035,1205284
8001,"Barranquilla",2019,819,1242237
8001,"Barranquilla",2020,604,1273646
8001,"Barranquilla",2021,611,1296471
8001,"Barranquilla",2022,617,1311856
8001,"Barranquilla",2023,621,1326588
8078,"Baranoa",2018,10652,51730
8078,"Baranoa",2019,11038,53911
8078,"Baranoa",2020,11353,55697
8078,"Baranoa",2021,11496,56768
8078,"Baranoa",2022,11571,57504
8078,"Baranoa",2023,11665,58186
8137,"Campo de La Cruz",2018,2918,19961
8137,"Campo de La Cruz",2019,3096,20134
8137,"Campo de La Cruz",2020,3256,20311
8137,"Campo de La Cruz",2021,3298,20691
8137,"Campo de La Cruz",2022,3319,20955
8137,"Campo de La Cruz",2023,3346,21200
8141,"Candelaria",2018,4521,11461
8141,"Candelaria",2019,4712,11936
8141,"Candelaria",2020,4870,12325
8141,"Candelaria",2021,4932,12574
8141,"Candelaria",2022,4965,12749
8141,"Candelaria",2023,5005,12908
8296,"Galapa",2018,4541,56167
8296,"Galapa",2019,4730,59530
8296,"Galapa",2020,4862,62159
8296,"Galapa",2021,4924,63311
8296,"Galapa",2022,4957,64088
8296,"Galapa",2023,4997,64823
8372,"Juan de Acosta",2018,7904,13095
8372,"Juan de Acosta",2019,8229,13742
8372,"Juan de Acosta",2020,8492,14260
8372,"Juan de Acosta",2021,8601,14563
8372,"Juan de Acosta",2022,8657,14782
8372,"Juan de Acosta",2023,8728,14974
8421,"Luruaco",2018,13924,14251
8421,"Luruaco",2019,14502,14846
8421,"Luruaco",2020,14981,15333
8421,"Luruaco",2021,15173,15690
8421,"Luruaco",2022,15273,15957
8421,"Luruaco",2023,15397,16183
8433,"Malambo",2018,8325,119878
8433,"Malambo",2019,8947,125521
8433,"Malambo",2020,9431,130135
8433,"Malambo",2021,9552,132543
8433,"Malambo",2022,9615,134166
8433,"Malambo",2023,9693,135703
8436,"Manatí",2018,2309,17499
8436,"Manatí",2019,2475,18223
8436,"Manatí",2020,2627,18815
8436,"Manatí",2021,2661,19169
8436,"Manatí",2022,2678,19412
8436,"Manatí",2023,2700,19638
8520,"Palmar de Varela",2018,1204,27728
8520,"Palmar de Varela",2019,1233,28861
8520,"Palmar de Varela",2020,1252,29786
8520,"Palmar de Varela",2021,1268,30326
8520,"Palmar de Varela",2022,1276,30693
8520,"Palmar de Varela",2023,1287,31041
8549,"Piojó",2018,3796,2812
8549,"Piojó",2019,3945,2928
8549,"Piojó",2020,4067,3022
8549,"Piojó",2021,4119,3097
8549,"Piojó",2022,4146,3156
8549,"Piojó",2023,4180,3204
8558,"Polonuevo",2018,3086,15111
8558,"Polonuevo",2019,3205,15736
8558,"Polonuevo",2020,3298,16247
8558,"Polonuevo",2021,3340,16559
8558,"Polonuevo",2022,3362,16773
8558,"Polonuevo",2023,3390,16971
8560,"Ponedera",2018,10196,13652
8560,"Ponedera",2019,10660,14217
8560,"Ponedera",2020,11049,14679
8560,"Ponedera",2021,11190,15004
8560,"Ponedera",2022,11264,15241
8560,"Ponedera",2023,11356,15447
8573,"Puerto Colombia",2018,6461,42803
8573,"Puerto Colombia",2019,6576,45119
8573,"Puerto Colombia",2020,6697,46952
8573,"Puerto Colombia",2021,6781,47840
8573,"Puerto Colombia",2022,6826,48443
8573,"Puerto Colombia",2023,6882,49008
8606,"Repelón",2018,8592,17608
8606,"Repelón",2019,8942,18307
8606,"Repelón",2020,9220,18882
8606,"Repelón",2021,9338,19268
8606,"Repelón",2022,9399,19546
8606,"Repelón",2023,9476,19794
8634,"Sabanagrande",2018,1595,30739
8634,"Sabanagrande",2019,1629,32229
8634,"Sabanagrande",2020,1647,33437
8634,"Sabanagrande",2021,1668,34052
8634,"Sabanagrande",2022,1679,34465
8634,"Sabanagrande",2023,1692,34857
8638,"Sabanalarga",2018,24031,69230
8638,"Sabanalarga",2019,24781,72224
8638,"Sabanalarga",2020,25336,74713
8638,"Sabanalarga",2021,25655,76188
8638,"Sabanalarga",2022,25824,77226
8638,"Sabanalarga",2023,26035,78172
8675,"Santa Lucía",2018,2347,13676
8675,"Santa Lucía",2019,2415,14209
8675,"Santa Lucía",2020,2466,14638
8675,"Santa Lucía",2021,2497,14913
8675,"Santa Lucía",2022,2513,15104
8675,"Santa Lucía",2023,2534,15281
8685,"Santo Tomás",2018,1734,28095
8685,"Santo Tomás",2019,1769,29258
8685,"Santo Tomás",2020,1789,30211
8685,"Santo Tomás",2021,1812,30762
8685,"Santo Tomás",2022,1823,31137
8685,"Santo Tomás",2023,1838,31492
8758,"Soledad",2018,1355,602644
8758,"Soledad",2019,1112,636953
8758,"Soledad",2020,880,664141
8758,"Soledad",2021,891,676179
8758,"Soledad",2022,897,684209
8758,"Soledad",2023,904,691895
8770,"Suan",2018,701,11239
8770,"Suan",2019,764,11518
8770,"Suan",2020,820,11752
8770,"Suan",2021,830,11967
8770,"Suan",2022,836,12113
8770,"Suan",2023,843,12252
8832,"Tubará",2018,8603,8774
8832,"Tubará",2019,9052,9138
8832,"Tubará",2020,9410,9436
8832,"Tubará",2021,9530,9657
8832,"Tubará",2022,9593,9822
8832,"Tubará",2023,9672,9961
8849,"Usiacurí",2018,856,11394
8849,"Usiacurí",2019,878,11865
8849,"Usiacurí",2020,893,12251
8849,"Usiacurí",2021,904,12476
8849,"Usiacurí",2022,910,12628
8849,"Usiacurí",2023,918,12772
11001,"Bogotá",2018,25166,7387400
11001,"Bogotá",2019,26686,7566185
11001,"Bogotá",2020,28177,7715778
11001,"Bogotá",2021,29507,7804660
11001,"Bogotá",2022,30578,7871075
11001,"Bogotá",2023,31563,7936532
13000,"Bolívar",2018,521047,1549063
13000,"Bolívar",2019,543023,1587489
13000,"Bolívar",2020,562328,1618648
13000,"Bolívar",2021,576995,1636066
13000,"Bolívar",2022,589261,1647342
13000,"Bolívar",2023,601070,1657859
13001,"Cartagena",2018,96160,876885
13001,"Cartagena",2019,106029,897656
13001,"Cartagena",2020,114184,914552
13001,"Cartagena",2021,117179,926747
13001,"Cartagena",2022,119673,935362
13001,"Cartagena",2023,122068,943502
13006,"Achí",2018,18704,5648
13006,"Achí",2019,18882,5728
13006,"Achí",2020,19121,5779
13006,"Achí",2021,19618,5645
13006,"Achí",2022,20036,5495
13006,"Achí",2023,20437,5349
13030,"Altos del Rosario",2018,6971,4001
13030,"Altos del Rosario",2019,7212,4097
13030,"Altos del Rosario",2020,7411,4174
13030,"Altos del Rosario",2021,7604,4152
13030,"Altos del Rosario",2022,7765,4116
13030,"Altos del Rosario",2023,7921,4079
13042,"Arenal",2018,2869,4496
13042,"Arenal",2019,2979,4611
13042,"Arenal",2020,3071,4704
13042,"Arenal",2021,3151,4739
13042,"Arenal",2022,3218,4756
13042,"Arenal",2023,3282,4771
13052,"Arjona",2018,14369,55134
13052,"Arjona",2019,15279,56558
13052,"Arjona",2020,16030,57700
13052,"Arjona",2021,16450,58369
13052,"Arjona",2022,16800,58815
13052,"Arjona",2023,17137,59233
13062,"Arroyohondo",2018,3535,4719
13062,"Arroyohondo",2019,3669,4835
13062,"Arroyohondo",2020,3781,4929
13062,"Arroyohondo",2021,3879,4960
13062,"Arroyohondo",2022,3962,4971
13062,"Arroyohondo",2023,4041,4981
13074,"Barranco de Loba",2018,9114,5722
13074,"Barranco de Loba",2019,9130,5866
13074,"Barranco de Loba",2020,9201,5980
13074,"Barranco de Loba",2021,9440,5962
13074,"Barranco de Loba",2022,9641,5925
13074,"Barranco de Loba",2023,9834,5887
13140,"Calamar",2018,9756,12718
13140,"Calamar",2019,9800,12994
13140,"Calamar",2020,9879,13218
13140,"Calamar",2021,10136,13297
13140,"Calamar",2022,10351,13332
13140,"Calamar",2023,10559,13360
13160,"Cantagallo",2018,3714,4520
13160,"Cantagallo",2019,3822,4666
13160,"Cantagallo",2020,3895,4801
13160,"Cantagallo",2021,3996,4828
13160,"Cantagallo",2022,4081,4837
13160,"Cantagallo",2023,4163,4844
13188,"Cicuco",2018,4684,8758
13188,"Cicuco",2019,4887,9016
13188,"Cicuco",2020,5061,9241
13188,"Cicuco",2021,5194,9319
13188,"Cicuco",2022,5304,9364
13188,"Cicuco",2023,5410,9404
13212,"Córdoba",2018,11754,4206
13212,"Córdoba",2019,12094,4131
13212,"Córdoba",2020,12383,4091
13212,"Córdoba",2021,12705,4009
13212,"Córdoba",2022,12975,3917
13212,"Córdoba",2023,13235,3825
13222,"Clemencia",2018,2342,12169
13222,"Clemencia",2019,2461,12553
13222,"Clemencia",2020,2549,12904
13222,"Clemencia",2021,2616,13065
13222,"Clemencia",2022,2671,13177
13222,"Clemencia",2023,2725,13281
13244,"El Carmen de Bolívar",2018,19287,50844
13244,"El Carmen de Bolívar",2019,19521,51907
13244,"El Carmen de Bolívar",2020,19803,52792
13244,"El Carmen de Bolívar",2021,20318,53335
13244,"El Carmen de Bolívar",2022,20750,53686
13244,"El Carmen de Bolívar",2023,21166,54013
13248,"El Guamo",2018,3899,4748
13248,"El Guamo",2019,4028,4797
13248,"El Guamo",2020,4143,4841
13248,"El Guamo",2021,4251,4864
13248,"El Guamo",2022,4341,4871
13248,"El Guamo",2023,4428,4876
13268,"El Peñón",2018,4765,2886
13268,"El Peñón",2019,4925,2959
13268,"El Peñón",2020,5057,3018
13268,"El Peñón",2021,5189,3005
13268,"El Peñón",2022,5299,2982
13268,"El Peñón",2023,5405,2959
13300,"Hatillo de Loba",2018,9151,3166
13300,"Hatillo de Loba",2019,9446,3253
13300,"Hatillo de Loba",2020,9686,3326
13300,"Hatillo de Loba",2021,9938,3266
13300,"Hatillo de Loba",2022,10149,3196
13300,"Hatillo de Loba",2023,10353,3125
13430,"Magangué",2018,40954,92316
13430,"Magangué",2019,42444,94586
13430,"Magangué",2020,43776,96380
13430,"Magangué",2021,44915,97284
13430,"Magangué",2022,45870,97840
13430,"Magangué",2023,46789,98356
13433,"Mahates",2018,17290,10402
13433,"Mahates",2019,18039,10563
13433,"Mahates",2020,18691,10664
13433,"Mahates",2021,19181,10608
13433,"Mahates",2022,19589,10516
13433,"Mahates",2023,19981,10425
13440,"Margarita",2018,8813,1860
13440,"Margarita",2019,9043,1870
13440,"Margarita",2020,9230,1880
13440,"Margarita",2021,9470,1802
13440,"Margarita",2022,9671,1721
13440,"Margarita",2023,9865,1640
13442,"María La Baja",2018,25661,20451
13442,"María La Baja",2019,26435,20954
13442,"María La Baja",2020,27105,21352
13442,"María La Baja",2021,27810,21353
13442,"María La Baja",2022,28401,21285
13442,"María La Baja",2023,28971,21211
13458,"Montecristo",2018,12313,4076
13458,"Montecristo",2019,12846,4171
13458,"Montecristo",2020,13357,4247
13458,"Montecristo",2021,13707,4157
13458,"Montecristo",2022,13999,4055
13458,"Montecristo",2023,14279,3955
13468,"Mompós",2018,21352,23090
13468,"Mompós",2019,22119,23379
13468,"Mompós",2020,22759,23649
13468,"Mompós",2021,23351,23733
13468,"Mompós",2022,23848,23737
13468,"Mompós",2023,24325,23735
13473,"Morales",2018,14966,7293
13473,"Morales",2019,15361,7485
13473,"Morales",2020,15710,7638
13473,"Morales",2021,16119,7569
13473,"Morales",2022,16461,7479
13473,"Morales",2023,16791,7388
13490,"Norosí",2018,6898,2314
13490,"Norosí",2019,7194,2393
13490,"Norosí",2020,7483,2470
13490,"Norosí",2021,7679,2421
13490,"Norosí",2022,7842,2365
13490,"Norosí",2023,8000,2309
13549,"Pinillos",2018,20500,3718
13549,"Pinillos",2019,20619,3814
13549,"Pinillos",2020,20814,3892
13549,"Pinillos",2021,21356,3710
13549,"Pinillos",2022,21810,3523
13549,"Pinillos",2023,22247,3338
13580,"Regidor",2018,2500,4223
13580,"Regidor",2019,2602,4381
13580,"Regidor",2020,2683,4544
13580,"Regidor",2021,2753,4581
13580,"Regidor",2022,2811,4601
13580,"Regidor",2023,2868,4618
13600,"Río Viejo",2018,5527,5071
13600,"Río Viejo",2019,5436,5202
13600,"Río Viejo",2020,5429,5307
13600,"Río Viejo",2021,5570,5322
13600,"Río Viejo",2022,5689,5319
13600,"Río Viejo",2023,5803,5315
13620,"San Cristóbal",2018,1833,6221
13620,"San Cristóbal",2019,1921,6409
13620,"San Cristóbal",2020,1994,6575
13620,"San Cristóbal",2021,2046,6650
13620,"San Cristóbal",2022,2090,6698
13620,"San Cristóbal",2023,2132,6744
13647,"San Estanislao",2018,5723,12528
13647,"San Estanislao",2019,6065,12664
13647,"San Estanislao",2020,6337,12791
13647,"San Estanislao",2021,6503,12904
13647,"San Estanislao",2022,6641,12972
13647,"San Estanislao",2023,6775,13034
13650,"San Fernando",2018,10389,2147
13650,"San Fernando",2019,10611,2202
13650,"San Fernando",2020,10780,2245
13650,"San Fernando",2021,11060,2155
13650,"San Fernando",2022,11296,2059
13650,"San Fernando",2023,11522,1967
13654,"San Jacinto",2018,3202,20711
13654,"San Jacinto",2019,3308,20924
13654,"San Jacinto",2020,3431,21121
13654,"San Jacinto",2021,3515,21395
13654,"San Jacinto",2022,3589,21586
13654,"San Jacinto",2023,3661,21765
13655,"San Jacinto del Cauca",2018,7369,2566
13655,"San Jacinto del Cauca",2019,7654,2651
13655,"San Jacinto del Cauca",2020,7911,2732
13655,"San Jacinto del Cauca",2021,8117,2683
13655,"San Jacinto del Cauca",2022,8289,2626
13655,"San Jacinto del Cauca",2023,8455,2569
13657,"San Juan Nepomuceno",2018,9495,27379
13657,"San Juan Nepomuceno",2019,9749,28016
13657,"San Juan Nepomuceno",2020,10016,28513
13657,"San Juan Nepomuceno",2021,10277,28813
13657,"San Juan Nepomuceno",2022,10495,29011
13657,"San Juan Nepomuceno",2023,10705,29195
13667,"San Martín de Loba",2018,7723,7051
13667,"San Martín de Loba",2019,7586,7206
13667,"San Martín de Loba",2020,7570,7327
13667,"San Martín de Loba",2021,7767,7347
13667,"San Martín de Loba",2022,7932,7343
13667,"San Martín de Loba",2023,8091,7336
13670,"San Pablo",2018,6361,20829
13670,"San Pablo",2019,5991,22052
13670,"San Pablo",2020,5679,23062
13670,"San Pablo",2021,5827,23338
13670,"San Pablo",2022,5951,23525
13670,"San Pablo",2023,6070,23700
13673,"Santa Catalina",2018,8897,5666
13673,"Santa Catalina",2019,8955,5792
13673,"Santa Catalina",2020,9060,5888
13673,"Santa Catalina",2021,9296,5870
13673,"Santa Catalina",2022,9493,5834
13673,"Santa Catalina",2023,9684,5796
13683,"Santa Rosa",2018,1607,19356
13683,"Santa Rosa",2019,1903,19863
13683,"Santa Rosa",2020,2141,20268
13683,"Santa Rosa",2021,2197,20543
13683,"Santa Rosa",2022,2244,20738
13683,"Santa Rosa",2023,2289,20922
13688,"Santa Rosa del Sur",2018,13432,19214
13688,"Santa Rosa del Sur",2019,13471,20230
13688,"Santa Rosa del Sur",2020,13575,20993
13688,"Santa Rosa del Sur",2021,13928,21151
13688,"Santa Rosa del Sur",2022,14224,21228
13688,"Santa Rosa del Sur",2023,14509,21297
13744,"Simití",2018,12047,6063
13744,"Simití",2019,12459,6219
13744,"Simití",2020,12798,6345
13744,"Simití",2021,13131,6295
13744,"Simití",2022,13410,6222
13744,"Simití",2023,13679,6149
13760,"Soplaviento",2018,195,10455
13760,"Soplaviento",2019,199,10534
13760,"Soplaviento",2020,204,10635
13760,"Soplaviento",2021,209,10788
13760,"Soplaviento",2022,214,10900
13760,"Soplaviento",2023,218,11007
13780,"Talaigua Nuevo",2018,6830,6278
13780,"Talaigua Nuevo",2019,6778,6328
13780,"Talaigua Nuevo",2020,6838,6343
13780,"Talaigua Nuevo",2021,7016,6357
13780,"Talaigua Nuevo",2022,7165,6350
13780,"Talaigua Nuevo",2023,7309,6341
13810,"Tiquisio",2018,11868,6167
13810,"Tiquisio",2019,12221,6363
13810,"Tiquisio",2020,12491,6543
13810,"Tiquisio",2021,12816,6499
13810,"Tiquisio",2022,13088,6433
13810,"Tiquisio",2023,13351,6364
13836,"Turbaco",2018,7872,97294
13836,"Turbaco",2019,8859,100954
13836,"Turbaco",2020,9685,103755
13836,"Turbaco",2021,9939,105177
13836,"Turbaco",2022,10150,106190
13836,"Turbaco",2023,10354,107147
13838,"Turbaná",2018,3975,12428
13838,"Turbaná",2019,4212,12742
13838,"Turbaná",2020,4420,12992
13838,"Turbaná",2021,4536,13133
13838,"Turbaná",2022,4632,13225
13838,"Turbaná",2023,4725,13310
13873,"Villanueva",2018,3008,20769
13873,"Villanueva",2019,3265,21316
13873,"Villanueva",2020,3478,21753
13873,"Villanueva",2021,3569,22035
13873,"Villanueva",2022,3645,22231
13873,"Villanueva",2023,3718,22416
13894,"Zambrano",2018,1373,10507
13894,"Zambrano",2019,1514,10599
13894,"Zambrano",2020,1628,10694
13894,"Zambrano",2021,1671,10831
13894,"Zambrano",2022,1706,10928
13894,"Zambrano",2023,1740,11021
15000,"Boyacá",2018,509370,708006
15000,"Boyacá",2019,508046,722864
15000,"Boyacá",2020,506107,736624
15000,"Boyacá",2021,503508,748167
15000,"Boyacá",2022,500742,758859
15000,"Boyacá",2023,498046,769332
15001,"Tunja",2018,8654,163894
15001,"Tunja",2019,8464,167883
15001,"Tunja",2020,7802,171461
15001,"Tunja",2021,7764,172804
15001,"Tunja",2022,7719,173991
15001,"Tunja",2023,7678,175150
15022,"Almeida",2018,1589,321
15022,"Almeida",2019,1518,327
15022,"Almeida",2020,1474,333
15022,"Almeida",2021,1466,354
15022,"Almeida",2022,1458,373
15022,"Almeida",2023,1450,393
15047,"Aquitania",2018,9600,5777
15047,"Aquitania",2019,9561,5899
15047,"Aquitania",2020,9535,6011
15047,"Aquitania",2021,9482,6174
15047,"Aquitania",2022,9427,6328
15047,"Aquitania",2023,9374,6478
15051,"Arcabuco",2018,3453,2378
15051,"Arcabuco",2019,3481,2430
15051,"Arcabuco",2020,3501,2477
15051,"Arcabuco",2021,3483,2538
15051,"Arcabuco",2022,3464,2596
15051,"Arcabuco",2023,3446,2651
15087,"Belén",2018,2986,4495
15087,"Belén",2019,2938,4562
15087,"Belén",2020,2902,4630
15087,"Belén",2021,2887,4698
15087,"Belén",2022,2871,4762
15087,"Belén",2023,2855,4825
15090,"Berbeo",2018,1190,406
15090,"Berbeo",2019,1169,418
15090,"Berbeo",2020,1153,429
15090,"Berbeo",2021,1147,446
15090,"Berbeo",2022,1141,462
15090,"Berbeo",2023,1134,479
15092,"Betéitiva",2018,1636,327
15092,"Betéitiva",2019,1609,334
15092,"Betéitiva",2020,1595,340
15092,"Betéitiva",2021,1587,362
15092,"Betéitiva",2022,1578,383
15092,"Betéitiva",2023,1569,404
15097,"Boavita",2018,2754,2305
15097,"Boavita",2019,2600,2288
15097,"Boavita",2020,2509,2288
15097,"Boavita",2021,2496,2335
15097,"Boavita",2022,2482,2380
15097,"Boavita",2023,2469,2423
15104,"Boyacá",2018,4328,761
15104,"Boyacá",2019,4326,777
15104,"Boyacá",2020,4326,792
15104,"Boyacá",2021,4304,850
15104,"Boyacá",2022,4280,907
15104,"Boyacá",2023,4257,962
15106,"Briceño",2018,1711,487
15106,"Briceño",2019,1683,492
15106,"Briceño",2020,1665,498
15106,"Briceño",2021,1656,522
15106,"Briceño",2022,1647,545
15106,"Briceño",2023,1638,568
15109,"Buenavista",2018,3652,757
15109,"Buenavista",2019,3621,775
15109,"Buenavista",2020,3605,791
15109,"Buenavista",2021,3586,841
15109,"Buenavista",2022,3566,889
15109,"Buenavista",2023,3547,936
15114,"Busbanzá",2018,686,432
15114,"Busbanzá",2019,693,445
15114,"Busbanzá",2020,697,456
15114,"Busbanzá",2021,693,468
15114,"Busbanzá",2022,690,479
15114,"Busbanzá",2023,686,490
15131,"Caldas",2018,2898,245
15131,"Caldas",2019,2876,251
15131,"Caldas",2020,2869,257
15131,"Caldas",2021,2850,298
15131,"Caldas",2022,2834,334
15131,"Caldas",2023,2819,369
15135,"Campohermoso",2018,2354,767
15135,"Campohermoso",2019,2299,783
15135,"Campohermoso",2020,2263,798
15135,"Campohermoso",2021,2251,832
15135,"Campohermoso",2022,2239,863
15135,"Campohermoso",2023,2227,894
15162,"Cerinza",2018,2060,1653
15162,"Cerinza",2019,2032,1671
15162,"Cerinza",2020,2015,1691
15162,"Cerinza",2021,2004,1728
15162,"Cerinza",2022,1993,1763
15162,"Cerinza",2023,1983,1796
15172,"Chinavita",2018,1978,1231
15172,"Chinavita",2019,1964,1234
15172,"Chinavita",2020,1952,1242
15172,"Chinavita",2021,1942,1275
15172,"Chinavita",2022,1931,1306
15172,"Chinavita",2023,1921,1336
15176,"Chiquinquirá",2018,7038,49016
15176,"Chiquinquirá",2019,7047,50054
