"COD_DPTO","DPTO","MPIO","COD_MUNI","CULTIVO","PERIODO","AREA_SEMBRADA_HA","AREA_COSECHADA_HA","PRODUCCION","RDTOS"
27,"CHOCO","ISTMINA",27361,"CACAO",2014,65,5,2,0.4
27,"CHOCO","CONDOTO",27205,"CACAO",2014,45,30,9,0.3
27,"CHOCO","NOVITA",27491,"CACAO",2014,45,30,9,0.3
27,"CHOCO","NUQUI",27495,"CACAO",2014,26,12,4,0.3
27,"CHOCO","EL CANTON DEL SAN PABLO",27135,"CACAO",2014,23,23,7,0.3
27,"CHOCO","ATRATO",27050,"CACAO",2014,18,2,1,0.3
27,"CHOCO","BAGADO",27073,"CACAO",2014,8,7,2,0.3
27,"CHOCO","RIO IRO",27580,"CACAO",2014,8,8,2,0.3
27,"CHOCO","BAHIA SOLANO",27075,"CACAO",2014,6,6,2,0.3
27,"CHOCO","CARMEN DEL ATRATO",27245,"CACAO",2014,4,2,1,0.5
23,"CORDOBA","TIERRALTA",23807,"CACAO",2014,880,570,513,0.9
23,"CORDOBA","VALENCIA",23855,"CACAO",2014,625,525,473,0.9
23,"CORDOBA","PUERTO LIBERTADOR",23580,"CACAO",2014,225,50,15,0.3
23,"CORDOBA","LOS CORDOBAS",23419,"CACAO",2014,202,202,202,1
23,"CORDOBA","MONTELIBANO",23466,"CACAO",2014,180,170,68,0.4
23,"CORDOBA","SAN JOSE DE URE",23682,"CACAO",2014,75,75,45,0.6
23,"CORDOBA","MONTERIA",23001,"CACAO",2014,23,22,14,0.7
23,"CORDOBA","CANALETE",23090,"CACAO",2014,19,19,10,0.5
23,"CORDOBA","CIENAGA DE ORO",23189,"CACAO",2014,16,15,12,0.8
25,"CUNDINAMARCA","YACOPI",25885,"CACAO",2014,2326,2105,842,0.4
25,"CUNDINAMARCA","PAIME",25518,"CACAO",2014,378,247,148,0.6
25,"CUNDINAMARCA","CAPARRAPI",25148,"CACAO",2014,302,252,227,0.9
25,"CUNDINAMARCA","NILO",25488,"CACAO",2014,300,285,142,0.5
25,"CUNDINAMARCA","VIOTA",25878,"CACAO",2014,276,242,194,0.8
25,"CUNDINAMARCA","JERUSALEN",25368,"CACAO",2014,271,263,132,0.5
25,"CUNDINAMARCA","EL PEÑON",25258,"CACAO",2014,164,139,95,0.7
25,"CUNDINAMARCA","TOPAIPI",25823,"CACAO",2014,160,95,33,0.4
25,"CUNDINAMARCA","MEDINA",25438,"CACAO",2014,131,66,66,1
25,"CUNDINAMARCA","UBALA",25839,"CACAO",2014,107,10,5,0.5
25,"CUNDINAMARCA","TOCAIMA",25815,"CACAO",2014,88,38,30,0.8
25,"CUNDINAMARCA","LA PALMA",25394,"CACAO",2014,84,67,67,1
25,"CUNDINAMARCA","VERGARA",25862,"CACAO",2014,79,39,23,0.6
25,"CUNDINAMARCA","PULI",25580,"CACAO",2014,68,67,54,0.8
25,"CUNDINAMARCA","NOCAIMA",25491,"CACAO",2014,64,15,11,0.7
25,"CUNDINAMARCA","ANAPOIMA",25035,"CACAO",2014,63,58,58,1
25,"CUNDINAMARCA","SAN JUAN DE RIOSECO",25662,"CACAO",2014,56,41,21,0.5
25,"CUNDINAMARCA","GUADUAS",25320,"CACAO",2014,55,20,24,1.2
25,"CUNDINAMARCA","SASAIMA",25718,"CACAO",2014,48,32,16,0.5
25,"CUNDINAMARCA","PARATEBUENO",25530,"CACAO",2014,48,28,11,0.4
25,"CUNDINAMARCA","CHAGUANI",25168,"CACAO",2014,32,5,4,0.7
25,"CUNDINAMARCA","LA VEGA",25402,"CACAO",2014,30,30,12,0.4
25,"CUNDINAMARCA","NIMAIMA",25489,"CACAO",2014,21,17,7,0.4
25,"CUNDINAMARCA","EL COLEGIO",25245,"CACAO",2014,19,12,6,0.5
25,"CUNDINAMARCA","ARBELAEZ",25053,"CACAO",2014,9,7,7,1
25,"CUNDINAMARCA","QUEBRADANEGRA",25592,"CACAO",2014,6,4,2,0.5
25,"CUNDINAMARCA","AGUA DE DIOS",25001,"CACAO",2014,5,5,5,1
25,"CUNDINAMARCA","VILLETA",25875,"CACAO",2014,4,0,0,NA
94,"GUAINIA","INIRIDA",94001,"CACAO",2014,93,93,28,0.3
95,"GUAVIARE","SAN JOSE DEL GUAVIARE",95001,"CACAO",2014,407,163,82,0.5
95,"GUAVIARE","EL RETORNO",95025,"CACAO",2014,351,140,70,0.5
95,"GUAVIARE","CALAMAR",95015,"CACAO",2014,144,58,29,0.5
95,"GUAVIARE","MIRAFLORES",95200,"CACAO",2014,85,34,17,0.5
41,"HUILA","RIVERA",41615,"CACAO",2014,892,872,480,0.6
41,"HUILA","TELLO",41799,"CACAO",2014,518,497,239,0.5
41,"HUILA","NEIVA",41001,"CACAO",2014,472,397,206,0.5
41,"HUILA","CAMPOALEGRE",41132,"CACAO",2014,461,392,224,0.6
41,"HUILA","GIGANTE",41306,"CACAO",2014,427,403,194,0.5
41,"HUILA","ALGECIRAS",41020,"CACAO",2014,386,364,262,0.7
41,"HUILA","LA PLATA",41396,"CACAO",2014,360,332,166,0.5
41,"HUILA","TESALIA",41797,"CACAO",2014,330,300,150,0.5
41,"HUILA","BARAYA",41078,"CACAO",2014,321,289,136,0.5
41,"HUILA","TARQUI",41791,"CACAO",2014,288,225,108,0.5
41,"HUILA","COLOMBIA",41206,"CACAO",2014,283,279,120,0.4
41,"HUILA","PAICOL",41518,"CACAO",2014,260,226,113,0.5
41,"HUILA","PALERMO",41524,"CACAO",2014,236,209,105,0.5
41,"HUILA","AGRADO",41013,"CACAO",2014,197,172,83,0.5
41,"HUILA","IQUIRA",41357,"CACAO",2014,196,188,94,0.5
41,"HUILA","TERUEL",41801,"CACAO",2014,157,150,75,0.5
41,"HUILA","PITAL",41548,"CACAO",2014,146,133,61,0.5
41,"HUILA","ELIAS",41244,"CACAO",2014,133,118,53,0.5
41,"HUILA","SANTA MARIA",41676,"CACAO",2014,128,124,52,0.4
41,"HUILA","NATAGA",41483,"CACAO",2014,113,108,54,0.5
41,"HUILA","GARZON",41298,"CACAO",2014,97,69,35,0.5
41,"HUILA","HOBO",41349,"CACAO",2014,91,91,43,0.5
41,"HUILA","GUADALUPE",41319,"CACAO",2014,89,88,42,0.5
41,"HUILA","SUAZA",41770,"CACAO",2014,89,86,42,0.5
41,"HUILA","SALADOBLANCO",41660,"CACAO",2014,74,67,28,0.4
41,"HUILA","OPORAPA",41503,"CACAO",2014,64,62,31,0.5
41,"HUILA","PITALITO",41551,"CACAO",2014,60,60,25,0.4
41,"HUILA","YAGUARA",41885,"CACAO",2014,56,56,28,0.5
41,"HUILA","AIPE",41016,"CACAO",2014,44,24,12,0.5
41,"HUILA","ISNOS",41359,"CACAO",2014,31,31,13,0.4
41,"HUILA","VILLAVIEJA",41872,"CACAO",2014,26,25,12,0.5
41,"HUILA","TIMANA",41807,"CACAO",2014,25,25,11,0.4
41,"HUILA","ACEVEDO",41006,"CACAO",2014,12,12,5,0.4
41,"HUILA","ALTAMIRA",41026,"CACAO",2014,8,8,4,0.5
41,"HUILA","PALESTINA",41530,"CACAO",2014,6,6,2,0.4
41,"HUILA","SAN AGUSTIN",41668,"CACAO",2014,3,3,1,0.4
44,"LA GUAJIRA","DIBULLA",44090,"CACAO",2014,363,148,89,0.6
44,"LA GUAJIRA","URUMITA",44855,"CACAO",2014,193,188,113,0.6
44,"LA GUAJIRA","LA JAGUA DEL PILAR",44420,"CACAO",2014,46,34,17,0.5
44,"LA GUAJIRA","EL MOLINO",44110,"CACAO",2014,35,33,20,0.6
44,"LA GUAJIRA","VILLANUEVA",44874,"CACAO",2014,19,10,5,0.5
44,"LA GUAJIRA","FONSECA",44279,"CACAO",2014,7,5,3,0.6
44,"LA GUAJIRA","BARRANCAS",44078,"CACAO",2014,6,6,4,0.6
44,"LA GUAJIRA","DISTRACCION",44098,"CACAO",2014,4,4,2,0.6
44,"LA GUAJIRA","SAN JUAN DEL CESAR",44650,"CACAO",2014,2,2,1,0.4
47,"MAGDALENA","SANTA MARTA",47001,"CACAO",2014,1340,940,470,0.5
47,"MAGDALENA","CIENAGA",47189,"CACAO",2014,330,180,72,0.4
47,"MAGDALENA","ARACATACA",47053,"CACAO",2014,309,283,127,0.5
47,"MAGDALENA","FUNDACION",47288,"CACAO",2014,196,142,57,0.4
47,"MAGDALENA","ZONA BANANERA",47980,"CACAO",2014,54,54,22,0.4
47,"MAGDALENA","EL RETEN",47268,"CACAO",2014,17,17,9,0.5
50,"META","VISTA HERMOSA",50711,"CACAO",2014,1200,992,595,0.6
50,"META","GRANADA",50313,"CACAO",2014,724,680,408,0.6
50,"META","EL DORADO",50270,"CACAO",2014,525,157,79,0.5
50,"META","EL CASTILLO",50251,"CACAO",2014,485,470,282,0.6
50,"META","PUERTO CONCORDIA",50450,"CACAO",2014,398,248,124,0.5
50,"META","PUERTO LLERAS",50577,"CACAO",2014,391,311,218,0.7
50,"META","ACACIAS",50006,"CACAO",2014,382,200,120,0.6
50,"META","GUAMAL",50318,"CACAO",2014,370,370,222,0.6
50,"META","LEJANIAS",50400,"CACAO",2014,297,262,157,0.6
50,"META","PUERTO RICO",50590,"CACAO",2014,267,143,86,0.6
50,"META","LA URIBE",50370,"CACAO",2014,238,193,116,0.6
50,"META","MESETAS",50330,"CACAO",2014,202,182,109,0.6
50,"META","FUENTE DE ORO",50287,"CACAO",2014,184,144,86,0.6
50,"META","SAN LUIS DE CUBARRAL",50223,"CACAO",2014,155,120,60,0.5
50,"META","VILLAVICENCIO",50001,"CACAO",2014,144,80,48,0.6
50,"META","PUERTO GAITAN",50568,"CACAO",2014,140,30,18,0.6
50,"META","SAN JUAN DE ARAMA",50683,"CACAO",2014,135,115,69,0.6
50,"META","MAPIRIPAN",50325,"CACAO",2014,100,63,38,0.6
50,"META","CASTILLA LA NUEVA",50150,"CACAO",2014,87,41,25,0.6
50,"META","PUERTO LOPEZ",50573,"CACAO",2014,83,27,14,0.5
50,"META","SAN MARTIN",50689,"CACAO",2014,80,70,42,0.6
50,"META","LA MACARENA",50350,"CACAO",2014,52,50,30,0.6
50,"META","CABUYARO",50124,"CACAO",2014,48,3,2,0.6
50,"META","CUMARAL",50226,"CACAO",2014,46,10,6,0.6
50,"META","BARRANCA DE UPIA",50110,"CACAO",2014,34,34,20,0.6
50,"META","SAN CARLOS DE GUAROA",50680,"CACAO",2014,21,15,9,0.6
50,"META","RESTREPO",50606,"CACAO",2014,20,17,10,0.6
52,"NARIÑO","TUMACO",52835,"CACAO",2014,17360,15360,6144,0.4
52,"NARIÑO","ROBERTO PAYAN",52621,"CACAO",2014,900,880,264,0.3
52,"NARIÑO","POLICARPA",52540,"CACAO",2014,650,650,260,0.4
52,"NARIÑO","EL CHARCO",52250,"CACAO",2014,592,542,163,0.3
52,"NARIÑO","EL ROSARIO",52256,"CACAO",2014,506,446,268,0.6
52,"NARIÑO","FRANCISCO PIZARRO",52520,"CACAO",2014,466,386,116,0.3
52,"NARIÑO","BARBACOAS",52079,"CACAO",2014,300,100,50,0.5
52,"NARIÑO","OLAYA HERRERA",52490,"CACAO",2014,231,216,86,0.4
52,"NARIÑO","MAGUI PAYAN",52427,"CACAO",2014,204,204,82,0.4
52,"NARIÑO","LA TOLA",52390,"CACAO",2014,165,72,36,0.5
52,"NARIÑO","CUMBITARA",52233,"CACAO",2014,148,78,47,0.6
52,"NARIÑO","LOS ANDES",52418,"CACAO",2014,100,65,33,0.5
52,"NARIÑO","LA UNION",52399,"CACAO",2014,80,78,39,0.5
52,"NARIÑO","LEIVA",52405,"CACAO",2014,56,56,28,0.5
52,"NARIÑO","MOSQUERA",52473,"CACAO",2014,20,20,6,0.3
52,"NARIÑO","SANTA BARBARA",52696,"CACAO",2014,16,7,2,0.3
52,"NARIÑO","ARBOLEDA",52051,"CACAO",2014,10,10,3,0.3
52,"NARIÑO","SANDONA",52683,"CACAO",2014,10,10,5,0.5
52,"NARIÑO","SAN LORENZO",52687,"CACAO",2014,9,5,3,0.5
52,"NARIÑO","LINARES",52411,"CACAO",2014,8,6,3,0.5
52,"NARIÑO","RICAURTE",52612,"CACAO",2014,7,6,2,0.4
52,"NARIÑO","IPIALES",52356,"CACAO",2014,7,6,3,0.5
54,"NORTE DE SANTANDER","TIBU",54810,"CACAO",2014,6035,5955,2382,0.4
54,"NORTE DE SANTANDER","SARDINATA",54720,"CACAO",2014,2806,2776,1110,0.4
54,"NORTE DE SANTANDER","TEORAMA",54800,"CACAO",2014,1301,1301,976,0.8
54,"NORTE DE SANTANDER","EL TARRA",54250,"CACAO",2014,1289,1289,607,0.5
54,"NORTE DE SANTANDER","CUCUTA",54001,"CACAO",2014,791,781,535,0.7
54,"NORTE DE SANTANDER","EL CARMEN",54245,"CACAO",2014,772,772,500,0.6
54,"NORTE DE SANTANDER","LA ESPERANZA",54385,"CACAO",2014,497,347,241,0.7
54,"NORTE DE SANTANDER","SAN CALIXTO",54670,"CACAO",2014,485,485,275,0.6
54,"NORTE DE SANTANDER","BUCARASICA",54109,"CACAO",2014,454,444,266,0.6
54,"NORTE DE SANTANDER","CONVENCION",54206,"CACAO",2014,444,404,230,0.6
54,"NORTE DE SANTANDER","EL ZULIA",54261,"CACAO",2014,420,420,210,0.5
54,"NORTE DE SANTANDER","HACARI",54344,"CACAO",2014,349,349,230,0.7
54,"NORTE DE SANTANDER","CACHIRA",54128,"CACAO",2014,255,250,125,0.5
54,"NORTE DE SANTANDER","TOLEDO",54820,"CACAO",2014,60,45,32,0.7
54,"NORTE DE SANTANDER","SAN CAYETANO",54673,"CACAO",2014,50,50,25,0.5
54,"NORTE DE SANTANDER","ABREGO",54003,"CACAO",2014,49,49,49,1
54,"NORTE DE SANTANDER","GRAMALOTE",54313,"CACAO",2014,34,34,14,0.4
54,"NORTE DE SANTANDER","LOURDES",54418,"CACAO",2014,29,29,19,0.7
54,"NORTE DE SANTANDER","OCAÑA",54498,"CACAO",2014,28,20,10,0.5
54,"NORTE DE SANTANDER","SALAZAR",54660,"CACAO",2014,18,18,15,0.8
54,"NORTE DE SANTANDER","ARBOLEDAS",54051,"CACAO",2014,13,13,8,0.6
54,"NORTE DE SANTANDER","DURANIA",54239,"CACAO",2014,9,9,5,0.5
54,"NORTE DE SANTANDER","SANTIAGO",54680,"CACAO",2014,7,7,6,0.8
54,"NORTE DE SANTANDER","CUCUTILLA",54223,"CACAO",2014,5,4,2,0.6
86,"PUTUMAYO","VALLE DEL GUAMUEZ",86865,"CACAO",2014,425,380,190,0.5
86,"PUTUMAYO","SAN MIGUEL",86757,"CACAO",2014,300,180,108,0.6
86,"PUTUMAYO","PUERTO ASIS",86568,"CACAO",2014,175,146,73,0.5
86,"PUTUMAYO","PUERTO LEGUIZAMO",86573,"CACAO",2014,89,60,24,0.4
86,"PUTUMAYO","VILLAGARZON",86885,"CACAO",2014,43,17,9,0.5
86,"PUTUMAYO","ORITO",86320,"CACAO",2014,40,36,18,0.5
86,"PUTUMAYO","PUERTO CAICEDO",86569,"CACAO",2014,13,13,7,0.5
86,"PUTUMAYO","PUERTO GUZMAN",86571,"CACAO",2014,9,9,5,0.5
86,"PUTUMAYO","MOCOA",86001,"CACAO",2014,5,5,3,0.5
63,"QUINDIO","LA TEBAIDA",63401,"CACAO",2014,58,37,19,0.5
63,"QUINDIO","BUENAVISTA",63111,"CACAO",2014,31,31,16,0.5
63,"QUINDIO","MONTENEGRO",63470,"CACAO",2014,7,6,3,0.5
63,"QUINDIO","GENOVA",63302,"CACAO",2014,7,7,4,0.5
63,"QUINDIO","CORDOBA",63212,"CACAO",2014,5,5,3,0.5
63,"QUINDIO","QUIMBAYA",63594,"CACAO",2014,5,4,2,0.6
63,"QUINDIO","CALARCA",63130,"CACAO",2014,3,2,1,0.7
63,"QUINDIO","PIJAO",63548,"CACAO",2014,1,1,0,0.4
66,"RISARALDA","PUEBLO RICO",66572,"CACAO",2014,676,676,676,1
66,"RISARALDA","MISTRATO",66456,"CACAO",2014,271,77,23,0.3
66,"RISARALDA","MARSELLA",66440,"CACAO",2014,239,229,137,0.6
66,"RISARALDA","BALBOA",66075,"CACAO",2014,122,122,49,0.4
66,"RISARALDA","QUINCHIA",66594,"CACAO",2014,86,66,53,0.8
66,"RISARALDA","PEREIRA",66001,"CACAO",2014,28,21,13,0.6
66,"RISARALDA","LA VIRGINIA",66400,"CACAO",2014,9,9,5,0.6
68,"SANTANDER","SAN VICENTE DE CHUCURI",68689,"CACAO",2014,12086,8620,5000,0.6
68,"SANTANDER","EL CARMEN DE CHUCURI",68235,"CACAO",2014,10827,7901,3950,0.5
68,"SANTANDER","LANDAZURI",68385,"CACAO",2014,6050,5070,2282,0.5
68,"SANTANDER","RIONEGRO",68615,"CACAO",2014,4852,3668,2201,0.6
68,"SANTANDER","CIMITARRA",68190,"CACAO",2014,2199,2039,1121,0.6
68,"SANTANDER","LEBRIJA",68406,"CACAO",2014,1200,1000,500,0.5
68,"SANTANDER","EL PLAYON",68255,"CACAO",2014,1170,1170,585,0.5
68,"SANTANDER","SANTA HELENA DEL OPON",68720,"CACAO",2014,1145,450,270,0.6
68,"SANTANDER","SUCRE",68773,"CACAO",2014,731,401,201,0.5
68,"SANTANDER","LA BELLEZA",68377,"CACAO",2014,682,540,270,0.5
68,"SANTANDER","LA PAZ",68397,"CACAO",2014,596,70,42,0.6
68,"SANTANDER","BETULIA",68092,"CACAO",2014,460,440,352,0.8
68,"SANTANDER","EL PEÑON",68250,"CACAO",2014,428,400,240,0.6
68,"SANTANDER","BOLIVAR",68101,"CACAO",2014,338,330,198,0.6
68,"SANTANDER","EL GUACAMAYO",68245,"CACAO",2014,326,295,177,0.6
68,"SANTANDER","VELEZ",68861,"CACAO",2014,321,291,146,0.5
68,"SANTANDER","FLORIAN",68271,"CACAO",2014,296,216,130,0.6
68,"SANTANDER","BARRANCABERMEJA",68081,"CACAO",2014,206,140,70,0.5
68,"SANTANDER","GUAPOTA",68322,"CACAO",2014,205,160,128,0.8
68,"SANTANDER","SIMACOTA",68745,"CACAO",2014,199,150,105,0.7
68,"SANTANDER","GUADALUPE",68320,"CACAO",2014,180,155,109,0.7
68,"SANTANDER","CHIMA",68176,"CACAO",2014,170,158,126,0.8
68,"SANTANDER","SOCORRO",68755,"CACAO",2014,160,155,140,0.9
68,"SANTANDER","PUERTO PARRA",68573,"CACAO",2014,155,40,16,0.4
68,"SANTANDER","GIRON",68307,"CACAO",2014,150,130,65,0.5
68,"SANTANDER","SABANA DE TORRES",68655,"CACAO",2014,131,96,48,0.5
68,"SANTANDER","HATO",68344,"CACAO",2014,113,93,47,0.5
68,"SANTANDER","PALMAS DEL SOCORRO",68524,"CACAO",2014,105,95,57,0.6
68,"SANTANDER","ZAPATOCA",68895,"CACAO",2014,100,100,50,0.5
68,"SANTANDER","PIEDECUESTA",68547,"CACAO",2014,98,48,22,0.5
68,"SANTANDER","CONTRATACION",68211,"CACAO",2014,55,39,23,0.6
68,"SANTANDER","BUCARAMANGA",68001,"CACAO",2014,48,46,23,0.5
68,"SANTANDER","FLORIDABLANCA",68276,"CACAO",2014,35,35,25,0.7
68,"SANTANDER","MATANZA",68444,"CACAO",2014,34,28,14,0.5
68,"SANTANDER","GALAN",68296,"CACAO",2014,33,18,18,1
68,"SANTANDER","OCAMONTE",68498,"CACAO",2014,33,30,30,1
68,"SANTANDER","PARAMO",68533,"CACAO",2014,25,0,0,NA
68,"SANTANDER","VALLE DE SAN JOSE",68855,"CACAO",2014,25,15,6,0.4
68,"SANTANDER","SAN BENITO",68673,"CACAO",2014,25,25,18,0.7
68,"SANTANDER","PALMAR",68522,"CACAO",2014,17,6,2,0.3
68,"SANTANDER","OIBA",68500,"CACAO",2014,17,16,13,0.8
68,"SANTANDER","CHARTA",68169,"CACAO",2014,13,13,10,0.8
70,"SUCRE","COLOSO",70204,"CACAO",2014,69,30,18,0.6
70,"SUCRE","GUARANDA",70265,"CACAO",2014,55,28,20,0.7
70,"SUCRE","SAN MARCOS",70708,"CACAO",2014,54,0,0,NA
70,"SUCRE","SAN ONOFRE",70713,"CACAO",2014,52,0,0,NA
70,"SUCRE","OVEJAS",70508,"CACAO",2014,50,40,32,0.8
70,"SUCRE","CHALAN",70230,"CACAO",2014,28,22,18,0.8
70,"SUCRE","MORROA",70473,"CACAO",2014,26,0,0,NA
73,"TOLIMA","CHAPARRAL",73168,"CACAO",2014,2260,2200,990,0.5
73,"TOLIMA","RIOBLANCO",73616,"CACAO",2014,1065,1056,634,0.6
73,"TOLIMA","ATACO",73067,"CACAO",2014,975,930,465,0.5
73,"TOLIMA","CUNDAY",73226,"CACAO",2014,602,350,123,0.4
73,"TOLIMA","PLANADAS",73555,"CACAO",2014,580,560,280,0.5
73,"TOLIMA","MARIQUITA",73443,"CACAO",2014,523,513,308,0.6
73,"TOLIMA","FRESNO",73283,"CACAO",2014,450,450,270,0.6
73,"TOLIMA","ROVIRA",73624,"CACAO",2014,436,393,203,0.5
73,"TOLIMA","PRADO",73563,"CACAO",2014,413,373,224,0.6
73,"TOLIMA","MELGAR",73449,"CACAO",2014,336,320,160,0.5
73,"TOLIMA","FALAN",73270,"CACAO",2014,320,282,169,0.6
73,"TOLIMA","LERIDA",73408,"CACAO",2014,318,303,182,0.6
73,"TOLIMA","ORTEGA",73504,"CACAO",2014,273,255,153,0.6
73,"TOLIMA","ALVARADO",73026,"CACAO",2014,257,150,38,0.3
73,"TOLIMA","PURIFICACION",73585,"CACAO",2014,250,220,132,0.6
73,"TOLIMA","PALOCABILDO",73520,"CACAO",2014,207,180,108,0.6
73,"TOLIMA","LIBANO",73411,"CACAO",2014,186,161,97,0.6
73,"TOLIMA","GUAMO",73319,"CACAO",2014,181,157,94,0.6
73,"TOLIMA","VILLARRICA",73873,"CACAO",2014,163,150,105,0.7
73,"TOLIMA","ARMERO (GUAYABAL)",73055,"CACAO",2014,160,150,90,0.6
73,"TOLIMA","ICONONZO",73352,"CACAO",2014,120,110,55,0.5
73,"TOLIMA","SAN ANTONIO",73675,"CACAO",2014,110,70,36,0.5
73,"TOLIMA","CARMEN DE APICALA",73148,"CACAO",2014,110,95,43,0.5
73,"TOLIMA","IBAGUE",73001,"CACAO",2014,95,85,51,0.6
73,"TOLIMA","VENADILLO",73861,"CACAO",2014,90,90,54,0.6
73,"TOLIMA","ALPUJARRA",73024,"CACAO",2014,85,73,44,0.6
73,"TOLIMA","DOLORES",73236,"CACAO",2014,76,66,36,0.6
73,"TOLIMA","SAN LUIS",73678,"CACAO",2014,50,20,10,0.5
73,"TOLIMA","COYAIMA",73217,"CACAO",2014,50,40,20,0.5
73,"TOLIMA","ANZOATEGUI",73043,"CACAO",2014,40,22,13,0.6
73,"TOLIMA","NATAGAIMA",73483,"CACAO",2014,33,15,5,0.3
73,"TOLIMA","VILLAHERMOSA",73870,"CACAO",2014,23,18,11,0.6
73,"TOLIMA","VALLE DE SAN JUAN",73854,"CACAO",2014,9,5,3,0.5
73,"TOLIMA","RONCESVALLES",73622,"CACAO",2014,4,4,2,0.5
76,"VALLE DEL CAUCA","JAMUNDI",76364,"CACAO",2014,268,165,99,0.6
76,"VALLE DEL CAUCA","BOLIVAR",76100,"CACAO",2014,196,186,186,1
