"","iso3","continent","year","df_ha","gdp_perc","food_exports","exports_gdp","food_infl","pop_growth","gdp_growth","foreing_invest","tmp_change"
"1428","VGB","latin",2010,0,20579.8070310337,NA,57.6600445280936,1.7859,2.77598,3.95216595448718,4.2e+10,1.067
"1429","VGB","latin",2011,0,31002.3432489738,NA,101.4422308706,1.39986,1.8888,4.36489561924617,5.1e+10,0.437
"1430","VGB","latin",2014,6.25,26345.0312640575,NA,76.5922137706471,1.60352,0.466846,4.00501304671459,4e+10,0.918
"1431","VGB","latin",2015,106.25,32864.5122505707,NA,94.6807946555582,1.36816,0.560785,5.95330538194042,6.7e+10,1.107
"1432","VGB","latin",2016,0,25085.1263171581,NA,84.5030814787251,1.15324,0.707659,4.41472087030625,4.9e+10,1.222
"1433","VGB","latin",2017,0,21890.6270681052,NA,72.738879303043,-1.8253,0.719599,3.37180739144697,4e+10,0.994
"1434","VGB","latin",2018,0,16078.897419866,NA,60.2009857171664,0.433643,0.768172,7.06100032886444,3.4e+10,0.761
"1435","VGB","latin",2004,0,17126.5659947481,NA,58.3985890673584,1.44419,2.97729,6.03545220961477,2.8e+10,0.532
"1436","VGB","latin",2012,0,23276.9195416052,NA,95.0908815152449,1.43905,1.15129,5.21881019047219,6.1e+10,0.622
"1437","VGB","latin",2013,0,40343.5831704171,NA,121.051592671621,3.81015,0.681694,1.35488594197788,1e+11,0.79
"1438","VGB","latin",2007,0,21227.1726518853,NA,67.3653442534392,1.4978,4.19037,4.8869993128655,3.7e+10,0.904
"1439","VGB","latin",2005,0,10063.755575321,NA,38.1517106974852,2.42688,3.4206,7.71677570921322,-7.1e+09,0.787
"1440","VGB","latin",2006,0,14227.4876966197,NA,45.6723578657713,3.98369,3.88778,4.61874327959767,1.2e+10,0.638
"1441","VIR","latin",2018,0,26950.3439982797,NA,53.4615,105.186672713701,-0.261338,1.5873,17601221905.8373,0.778
"1442","VIR","latin",2013,0,32195.0343724445,NA,67.5495,-237.256114028897,-0.135967,-6.28516,12350609252.1442,0.784
"1443","VIR","latin",2014,0,34670.623756587,NA,78.3731,140.945429910174,-0.147275,-1.77453,16213822206.5151,0.918
"1444","VIR","latin",2015,112.5,28129.8874040702,NA,41.6325,88.5221910505535,-0.157704,-0.42508,5436238393.41012,1.114
"1445","VIR","latin",2016,0,29153.4333664456,NA,47.0247,-74.7849978350072,-0.182132,1.60085,13643882628.5085,1.235
"1446","VIR","latin",2017,6.25,35611.4036930243,NA,63.3368,64.7138726956623,-0.218811,-0.735294,11601718545.1983,1.001
"1447","VIR","latin",2005,6.25,83723.1408945571,NA,262.692,-975.272836296159,-0.011986,3.48531,31594070821.3106,0.796
"1448","VIR","latin",2006,0,89128.5444342394,NA,283.898,-856.091071978646,-0.077483,3.50499,41011699565.6432,0.651
"1449","VIR","latin",2007,0,89681.9655061437,NA,295.589,-850.852735709858,-0.029533,4.01059,37445068214.5726,0.914
"1450","VIR","latin",2008,6.25,128525.06466997,NA,433.836,-1651.70076170087,0.055367,1.21862,51145333440.4455,0.393
"1451","VIR","latin",2004,0,70631.7933229799,NA,226.6,-658.805762612135,-0.03595,3.28589,27290222370.849,0.529
"1452","VIR","latin",2011,0,108524.345484223,NA,340.303,-1229.10005628371,-0.061852,-8.20425,38682277292.019,0.461
"1453","VIR","latin",2012,0,38829.0738971412,NA,80.1663,-128.114663290642,-0.094236,-14.8125,5519878358.86016,0.652
"1454","VIR","latin",2010,12.5,93464.6959953038,NA,299.376,-975.277386903214,-0.043366,0.596383,44116926959.4977,1.085
"1455","VIR","latin",2009,0,88372.0340269939,NA,255.106,-800.194771731449,0.006458,-6.59479,31536498273.4228,0.67
"1456","VNM","asia",2009,51193.8,4830.31,20.707,62.6089,9.0307,0.979409,5.3979,7.6e+09,0.76
"1457","VNM","asia",2010,158106,5089.41,19.2521,72.0024,10.7348,1.00013,6.42324,8e+09,1.176
"1458","VNM","asia",2011,97300,5352.02,18.5815,79.3909,26.6424,1.0221,6.2403,7.4e+09,0.196
"1459","VNM","asia",2012,64156.3,5574.49,17.0449,80.0286,8.38952,1.04162,5.24737,8.4e+09,0.818
"1460","VNM","asia",2014,116494,6098.54,14.8153,86.4048,4.00788,1.05364,5.98365,9.2e+09,0.638
"1461","VNM","asia",2015,150944,6438.26,12.9562,89.7793,1.48268,1.04478,6.67929,1.2e+10,1.327
"1462","VNM","asia",2016,76325,6767.78,12.8748,93.6239,2.36318,1.03411,6.21081,1.3e+10,1.283
"1463","VNM","asia",2017,38262.5,7155.44,12.1106,101.593,-1.07261,1.0202,6.81225,1.4e+10,1.213
"1464","VNM","asia",2018,32750,7585.94,10.6342,105.832,3.25468,0.99431,7.07579,1.6e+10,0.905
"1465","VNM","asia",2004,29600,3689.73,20.6944,59.731,12.5335,0.920602,7.53641,1.6e+09,0.482
"1466","VNM","asia",2005,173238,3931.77,20.2362,63.6995,11.2404,0.922552,7.54725,2e+09,0.907
"1467","VNM","asia",2006,34306.3,4167.11,19.2946,67.7168,8.66343,0.931894,6.97795,2.4e+09,0.969
"1468","VNM","asia",2007,98675,4422.29,19.5092,70.5179,11.2009,0.943381,7.1295,6.7e+09,0.597
"1469","VNM","asia",2008,51581.3,4628.03,19.9198,70.3367,36.7906,0.959837,5.66177,9.6e+09,0.293
"1470","VNM","asia",2013,69200,5815.18,14.4445,83.6261,2.69189,1.05306,5.42188,8.9e+09,0.992
"1471","VUT","oceania",2004,0,2761.12,NA,45.5996,3.54835,2.5619,3.98739,2e+07,0.351
"1472","VUT","oceania",2015,393.75,2915.7,NA,46.0336,3.67183,2.70663,0.371578,3.1e+07,0.536
"1473","VUT","oceania",2016,156.25,2973.47,NA,48.8661,1.85809,2.62021,4.68868,4.9e+07,1.102
"1474","VUT","oceania",2017,12.5,3081.84,NA,47.6609,6.88478,2.54454,6.3156,3.8e+07,1.032
"1475","VUT","oceania",2014,0,2984.61,NA,51.4272,1.72538,2.78621,3.12625,1.3e+07,0.554
"1476","VUT","oceania",2018,0,3093.46,NA,56.6105,4.3979,2.48243,2.90023,3.8e+07,0.445
"1477","VUT","oceania",2013,0,2975.9,NA,51.6822,1.46332,2.81837,0.468608,5.9e+07,0.649
"1478","VUT","oceania",2012,0,3046.69,NA,51.3107,2.01707,2.78259,1.01003,6e+07,0.342
"1479","VUT","oceania",2011,0,3101.33,85.3184,45.6063,1.12652,2.69064,3.13787,6.1e+07,0.654
"1480","VUT","oceania",2005,0,2835.93,NA,45.3833,-0.258132,2.49599,5.30533,1.3e+07,0.444
"1481","VUT","oceania",2009,93.75,3129.65,73.5186,50.5557,7.84554,2.43734,3.03725,3.2e+07,0.421
"1482","VUT","oceania",2010,6.25,3088.98,83.8933,48.7184,4.44784,2.5607,1.26068,6.3e+07,0.832
"1483","VUT","oceania",2007,0,3017.52,61.5362,41.5876,3.76604,2.34427,2.87166,3.4e+07,0.819
"1484","VUT","oceania",2008,0,3112.33,NA,46.4778,7.43586,2.3578,5.60299,3.8e+07,0.68
"1485","VUT","oceania",2006,0,3002.86,46.6585,41.2709,3.22011,2.40629,8.46516,4.3e+07,0.282
"1486","YEM","asia",2008,462.5,-2791.03730578541,5.28161,29.0416299447295,24.2108,2.82423,3.64757,1.6e+09,0.981954687006582
"1487","YEM","asia",2009,500,6917.66059537116,5.73403,27.2519455576197,2.50645,2.81187,3.86623,1.3e+08,0.692564468690215
"1488","YEM","asia",2010,200,-410.490072755641,6.54704,29.9951,10.5986,2.79577,7.70231,1.9e+08,1.00608340246265
"1489","YEM","asia",2011,806.25,5218.09314275834,7.25952,30.3404,14.9838,2.77998,-12.7148,-5.2e+08,1.10116051310012
"1490","YEM","asia",2012,187.5,-773.648060021767,6.31449,24.8637,10.4618,2.75734,2.39289,-1.4e+07,1.18921373629978
"1491","YEM","asia",2013,137.5,1503.88944494219,6.19704,22.3596,11.3886,2.71654,4.82341,-1.3e+08,0.803458853799417
"1492","YEM","asia",2014,450,4829.16703341217,23.4592,21.4841,1.8777,2.65414,-0.188574,-2.3e+08,1.00416410340681
"1493","YEM","asia",2015,87.5,3459.00693809444,80.6396,9.05158,11.737,2.57803,-27.9945,-1.5e+07,1.16988967006245
"1494","YEM","asia",2016,343.75,1908.96615559038,NA,3.34255,17.093,2.49828,-9.37512,-5.6e+08,0.847360215826617
"1495","YEM","asia",2017,25,-323.72856347311,NA,3.74966,7.1617,2.42399,-5.0718,-2.7e+08,0.908610304180128
"1496","YEM","asia",2018,68.75,843.363513984345,96.5735,6.05657,4.75097,2.35704,0.752447,-2.8e+08,0.748144920075884
"1497","YEM","asia",2005,43.75,-91.0667243255468,4.36065,30.9987277684273,13.5391,2.86201,5.59175,-3e+08,0.952815584691225
"1498","YEM","asia",2006,131.25,1176.49868701333,4.17114,20.7564469178917,14.3955,2.84481,3.17041,1.1e+09,0.838853367250281
"1499","YEM","asia",2007,68.75,7983.15198579639,5.29874,47.9764128313245,14.074,2.8349,3.33843,9.2e+08,0.801166561699623
"1500","YEM","asia",2004,100,-707.292620876498,4.77081,32.5921807940321,15.5646,2.88193,3.9727,1.4e+08,0.856726578876916
"1501","ZAF","africa",2018,85425,13875.9,11.1095,27.4886,3.12475,1.3637,1.48762,5.6e+09,0.905
"1502","ZAF","africa",2005,89225,12506,8.49177,23.5998,1.68994,1.23774,5.27705,6.5e+09,1.059
"1503","ZAF","africa",2006,42912.5,13041,7.0989,26.0982,5.94954,1.26362,5.60381,6.2e+08,0.384
"1504","ZAF","africa",2009,41068.8,13410.7,10.1489,24.9827,9.54315,1.39154,-1.53809,7.6e+09,0.703
"1505","ZAF","africa",2010,95968.8,13618.7,9.96343,25.7834,1.2102,1.45528,3.03973,3.7e+09,1.094
"1506","ZAF","africa",2011,22706.3,13837.7,8.34448,27.6981,7.08881,1.52451,3.16856,4.1e+09,0.455
"1507","ZAF","africa",2012,27687.5,13946.9,8.85234,27.1391,7.20549,1.58135,2.39623,4.6e+09,0.52
"1508","ZAF","africa",2013,26593.8,14066.1,9.82012,28.3793,5.67177,1.60437,2.48547,8.2e+09,0.647
"1509","ZAF","africa",2014,86225,14040.8,10.2717,29.0006,7.99973,1.58379,1.41383,5.8e+09,0.77
"1510","ZAF","africa",2015,66150,14010.1,10.6742,27.7136,4.9607,1.53224,1.32186,1.5e+09,1.181
"1511","ZAF","africa",2016,89762.5,13897.1,11.1621,28.1561,11.6403,1.47193,0.664552,2.2e+09,1.456
"1512","ZAF","africa",2017,112213,13860.3,10.8965,27.3401,6.90583,1.41695,1.15795,2.1e+09,0.981
"1513","ZAF","africa",2004,41812.5,12027.1,8.71929,22.7575,1.42569,1.21776,4.55456,7e+08,0.948
"1514","ZAF","africa",2007,79887.5,13563.7,6.58149,27.959,9.95582,1.2915,5.36047,6.6e+09,0.773
"1515","ZAF","africa",2008,48925,13811.1,7.33953,32.2547,15.5212,1.33412,3.19104,9.9e+09,0.607
"1516","ZMB","africa",2004,2825,2261.77,15.6925,33.54,16.3792,2.57739,7.03239,3.6e+08,0.801
"1517","ZMB","africa",2005,116700,2362.9,11.5136,30.6107,18.5719,2.61137,7.2356,3.6e+08,1.339
"1518","ZMB","africa",2008,6906.25,2747.44,5.81636,28.9194,13.7716,2.72642,7.7739,9.4e+08,0.446
"1519","ZMB","africa",2009,14287.5,2917.52,8.35707,29.251,14.3758,2.81338,9.22035,6.9e+08,0.577
"1520","ZMB","africa",2010,8481.25,3125.53,6.47498,37.0259,6.21711,2.91465,10.2982,1.7e+09,1.481
"1521","ZMB","africa",2011,15512.5,3201.29,6.96725,40.4712,4.84205,3.02032,5.5646,1.1e+09,0.965
"1522","ZMB","africa",2012,14450,3339.27,10.9164,40.0829,7.00973,3.10291,7.59759,1.7e+09,0.926
"1523","ZMB","africa",2013,20893.8,3399.7,10.5287,40.4827,6.52849,3.13994,5.05723,2.1e+09,0.746
"1524","ZMB","africa",2014,31112.5,3450.04,7.32428,38.8223,7.24138,3.12125,4.69799,1.5e+09,0.638
"1525","ZMB","africa",2015,30318.8,3443.55,9.40741,37.1385,10.9883,3.06667,2.92038,1.6e+09,1.486
"1526","ZMB","africa",2016,36887.5,3467.89,9.10953,35.3247,21.7551,3.00293,3.77668,6.6e+08,1.474
"1527","ZMB","africa",2017,9737.5,3485.02,7.30132,34.9929,5.77302,2.95146,3.50434,1.1e+09,0.721
"1528","ZMB","africa",2018,13818.8,3521.55,6.09682,37.9574,7.13683,2.91265,4.03449,4.1e+08,0.727
"1529","ZMB","africa",2006,3968.75,2483.21,5.84389,32.593,5.07115,2.64083,7.90369,6.2e+08,0.61
"1530","ZMB","africa",2007,5106.25,2619.72,7.35935,33.5912,5.29066,2.67023,8.35244,1.3e+09,1.075
"1531","ZWE","africa",2012,8431.25,3674.87,25.0374,25.1633,4.60032,1.69808,16.6654,3.5e+08,0.329
"1532","ZWE","africa",2013,2106.25,3681.95,27.9134,21.9878,1.70887,1.77767,1.98949,3.7e+08,0.102
"1533","ZWE","africa",2014,2606.25,3703.9,28.394,20.9301,-3.08237,1.75474,2.37693,4.7e+08,-0.008
"1534","ZWE","africa",2015,4337.5,3707.62,32.5171,19.1602,-3.37426,1.66369,1.77987,4e+08,0.808
"1535","ZWE","africa",2009,3550,2413.13,23.1471,19.4775,-10.4564,1.18373,12.0196,1.1e+08,-0.336
"1536","ZWE","africa",2010,1312.5,2849.08,22.438,29.6409,4.13833,1.35396,19.6753,1.2e+08,0.918
"1537","ZWE","africa",2011,3875,3203.87,27.2557,34.8008,4.0227,1.53641,14.1939,3.4e+08,0.22
"1538","ZWE","africa",2016,6593.75,3678.22,31.8502,19.9435,-3.2365,1.54929,0.755869,3.4e+08,1.051
"1539","ZWE","africa",2017,1143.75,3795.64,28.1933,19.6589,2.53499,1.45941,4.70949,3.1e+08,0.116
"1540","ZWE","africa",2008,6431.25,2179.85,19.7315,41.4669,1.65058,1.00371,-17.6689,5.2e+07,0.016
"1541","ZWE","africa",2018,1493.75,3923.03,25.7519,28.0498,14.5899,1.41038,4.82421,7.2e+08,0.405
"1542","ZWE","africa",2007,4075,2674.38,18.9262,37.7854,1.67829,0.822767,-3.65333,6.9e+07,0.038
"1543","ZWE","africa",2005,8943.75,2917.98,23.8536,33.5486,1.73658,0.47132,-5.71108,1e+08,1.065
"1544","ZWE","africa",2006,3181.25,2798.72,13.9753,35.9562,1.70693,0.650369,-3.4615,4e+07,-0.346
"1545","ZWE","africa",2004,1425,3109.35,29.8657,34.4698,1.76727,0.314072,-5.80754,8700000,0.042
